source_line,category_title,domain_and_series,source,quality,legacy_rejection_basis_seed,integrity_status,editorial_disposition,legacy_guard_action,reason_class,first_principles_rationale,recommended_next_action,linked_tracker_ids,linked_tracker_dispositions
1630,"Most Edible offal of buffalo, fresh, chilled or frozen producing animals",Livestock · QCL:'21152:5320,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1631,"Most Meat of buffalo, fresh or chilled producing animals",Livestock · QCL:'21112:5320,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1632,Most Raw hides and skins of buffaloes producing animals,Livestock · QCL:'02951.03:5320,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1633,Highest Artichokes yield,Agriculture · QCL:'01216:5412,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1634,Highest Hop cones yield,Agriculture · QCL:'01659:5412,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1641,Highest net investment in nonfinancial assets,Government · GC.NFN.TOTL.CN,World Bank,,generic_v16_2_3_batch_reason,failed,retain_exclusion,confirm_reasoned_exclusion,cross_country_comparability_invalid,"This World Bank path is denominated in national/local-currency units or another non-comparable country-specific price basis. Absolute cross-country ranking would compare incompatible units, which is a hard v16.2.6 integrity failure.",Keep permanently blocked unless replaced by a genuinely comparable common-currency/PPP or dimensionless series with a separately validated definition.,,
1643,Highest other expense,Government · GC.XPN.OTHR.CN,World Bank,,generic_v16_2_3_batch_reason,failed,retain_exclusion,confirm_reasoned_exclusion,cross_country_comparability_invalid,"This World Bank path is denominated in national/local-currency units or another non-comparable country-specific price basis. Absolute cross-country ranking would compare incompatible units, which is a hard v16.2.6 integrity failure.",Keep permanently blocked unless replaced by a genuinely comparable common-currency/PPP or dimensionless series with a separately validated definition.,,
1645,"Highest taxes on income, profits and capital gains",Government · GC.TAX.YPKG.CN,World Bank,,generic_v16_2_3_batch_reason,failed,retain_exclusion,confirm_reasoned_exclusion,cross_country_comparability_invalid,"This World Bank path is denominated in national/local-currency units or another non-comparable country-specific price basis. Absolute cross-country ranking would compare incompatible units, which is a hard v16.2.6 integrity failure.",Keep permanently blocked unless replaced by a genuinely comparable common-currency/PPP or dimensionless series with a separately validated definition.,,
1646,"Highest net official flows from UN agencies, IAEA",Economy · DT.NFL.IAEA.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1647,"Highest net bilateral aid flows from DAC donors, Spain",Economy · DC.DAC.ESPL.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1649,Highest changes in inventories,Economy · NE.GDI.STKB.KN,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,current_tracker_nonplayable_or_removed,"The current v16.2.6 tracker independently resolves this concept as removed or non-playable, so the historical rejection now has a current reason rather than relying on legacy status alone.",Keep excluded unless a future release explicitly reverses the current tracker decision with new source/editorial evidence.,existing:NE.GDI.STKB.CD,removed_clarity
1650,Highest borrowers from commercial banks,Economy · FB.CBK.BRWR.P3,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,world_bank_low_marginal_value_or_density,"After first-principles re-review, this leftover World Bank concept does not clear v16.2.6’s bar for distinct, intuitive, non-redundant player value relative to the curated catalog and recovered source families.","Keep excluded. A future release may reconsider only with a clearly distinct definition, strong source path and demonstrated player value.",,
1651,Highest depositors with commercial banks,Economy · FB.CBK.DPTR.P3,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,world_bank_low_marginal_value_or_density,"After first-principles re-review, this leftover World Bank concept does not clear v16.2.6’s bar for distinct, intuitive, non-redundant player value relative to the curated catalog and recovered source families.","Keep excluded. A future release may reconsider only with a clearly distinct definition, strong source path and demonstrated player value.",,
1652,"Highest net financial flows, RDB concessional",Economy · DT.NFL.RDBC.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1653,Highest interest rate spread,Economy · FR.INR.LNDP,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1654,Highest cPIA structural policies cluster average,Government · IQ.CPA.STRC.XQ,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,specialized_composite_jargon,CPIA cluster scores are specialized expert-policy composites with limited intuitive meaning for general players and would add a dense block of closely related governance scores.,Keep excluded; use broader recognizable governance/democracy indices instead.,,
1656,Highest market capitalization of listed domestic companies,Economy · CM.MKT.LCAP.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1658,"Highest listed domestic companies, total",Economy · CM.MKT.LDOM.NO,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1663,Highest Raw milk of camel yield,Livestock · QCL:'02293:5417,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1664,"Most true hemp, raw or retted produced",Agriculture · QCL:'01929.02:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1665,"Highest Meat of buffalo, fresh or chilled yield",Livestock · QCL:'21112:5417,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1666,"Highest Pigeon peas, dry yield",Livestock · QCL:'01707:5412,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1667,"Most pigeon peas, dry produced",Livestock · QCL:'01707:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1674,"Highest iFC, private nonguaranteed",Economy · DT.NFL.NIFC.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1675,Highest net lending (+) / net borrowing (-),Government · GC.NLD.TOTL.CN,World Bank,,generic_v16_2_3_batch_reason,failed,retain_exclusion,confirm_reasoned_exclusion,cross_country_comparability_invalid,"This World Bank path is denominated in national/local-currency units or another non-comparable country-specific price basis. Absolute cross-country ranking would compare incompatible units, which is a hard v16.2.6 integrity failure.",Keep permanently blocked unless replaced by a genuinely comparable common-currency/PPP or dimensionless series with a separately validated definition.,,
1676,Highest grants and other revenue,Government · GC.REV.GOTR.CN,World Bank,,generic_v16_2_3_batch_reason,failed,retain_exclusion,confirm_reasoned_exclusion,cross_country_comparability_invalid,"This World Bank path is denominated in national/local-currency units or another non-comparable country-specific price basis. Absolute cross-country ranking would compare incompatible units, which is a hard v16.2.6 integrity failure.",Keep permanently blocked unless replaced by a genuinely comparable common-currency/PPP or dimensionless series with a separately validated definition.,,
1678,"Highest net bilateral aid flows from DAC donors, Ireland",Economy · DC.DAC.IRLL.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1679,"Highest net bilateral aid flows from DAC donors, Norway",Economy · DC.DAC.NORL.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1680,"Highest pPG, private creditors",Economy · DT.NFL.PRVT.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1683,"Highest Meat of geese, fresh or chilled yield",Livestock · QCL:'21123:5424,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1684,"Largest Pigeon peas, dry harvested area",Livestock · QCL:'01707:5312,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1685,"Most meat of buffalo, fresh or chilled produced",Livestock · QCL:'21112:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1689,"Highest net official flows from UN agencies, UNDP",Economy · DT.NFL.UNDP.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1691,"Highest net official flows from UN agencies, IFAD",Economy · DT.NFL.IFAD.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1692,Highest commercial banks and other lending (PPG + PNG),Economy · DT.NFL.PCBO.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1693,"Highest pPG, commercial banks",Economy · DT.NFL.PCBK.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1694,"Highest net flows on external debt, private nonguaranteed (PNG)",Economy · DT.NFL.DPNG.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1695,Highest Raw hides and skins of buffaloes yield,Livestock · QCL:'02951.03:5417,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1696,"Most buffalo fat, unrendered produced",Livestock · QCL:'21513:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1697,"Most edible offal of buffalo, fresh, chilled or frozen produced",Livestock · QCL:'21152:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1698,Most raw hides and skins of buffaloes produced,Livestock · QCL:'02951.03:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1704,"Highest net bilateral aid flows from DAC donors, Belgium",Economy · DC.DAC.BELL.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1705,"Highest net bilateral aid flows from DAC donors, Luxembourg",Economy · DC.DAC.LUXL.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1706,"Highest pNG, commercial banks and other creditors",Economy · DT.NFL.PNGC.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1708,"Highest net financial flows, RDB nonconcessional",Economy · DT.NFL.RDBN.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1709,Highest cPIA debt policy rating,Government · IQ.CPA.DEBT.XQ,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,specialized_composite_jargon,CPIA cluster scores are specialized expert-policy composites with limited intuitive meaning for general players and would add a dense block of closely related governance scores.,Keep excluded; use broader recognizable governance/democracy indices instead.,,
1710,Highest cPIA fiscal policy rating,Government · IQ.CPA.FISP.XQ,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,specialized_composite_jargon,CPIA cluster scores are specialized expert-policy composites with limited intuitive meaning for general players and would add a dense block of closely related governance scores.,Keep excluded; use broader recognizable governance/democracy indices instead.,,
1711,Highest cPIA macroeconomic management rating,Government · IQ.CPA.MACR.XQ,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,specialized_composite_jargon,CPIA cluster scores are specialized expert-policy composites with limited intuitive meaning for general players and would add a dense block of closely related governance scores.,Keep excluded; use broader recognizable governance/democracy indices instead.,,
1712,Highest cPIA quality of public administration rating,Government · IQ.CPA.PADM.XQ,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,specialized_composite_jargon,CPIA cluster scores are specialized expert-policy composites with limited intuitive meaning for general players and would add a dense block of closely related governance scores.,Keep excluded; use broader recognizable governance/democracy indices instead.,,
1713,"Most flax, raw or retted produced",Agriculture · QCL:'01929.01:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1714,"Most meat of geese, fresh or chilled produced",Livestock · QCL:'21123:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1715,"Largest Flax, raw or retted harvested area",Agriculture · QCL:'01929.01:5312,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1724,Highest taxes on international trade,Government · GC.TAX.INTT.CN,World Bank,,generic_v16_2_3_batch_reason,failed,retain_exclusion,confirm_reasoned_exclusion,cross_country_comparability_invalid,"This World Bank path is denominated in national/local-currency units or another non-comparable country-specific price basis. Absolute cross-country ranking would compare incompatible units, which is a hard v16.2.6 integrity failure.",Keep permanently blocked unless replaced by a genuinely comparable common-currency/PPP or dimensionless series with a separately validated definition.,,
1726,"Highest net bilateral aid flows from DAC donors, Hungary",Economy · DC.DAC.HUNL.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1727,"Highest net bilateral aid flows from DAC donors, Denmark",Economy · DC.DAC.DNKL.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1728,"Highest net official flows from UN agencies, WFP",Economy · DT.NFL.WFPG.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1732,Highest cPIA building human resources rating,Government · IQ.CPA.HRES.XQ,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,specialized_composite_jargon,CPIA cluster scores are specialized expert-policy composites with limited intuitive meaning for general players and would add a dense block of closely related governance scores.,Keep excluded; use broader recognizable governance/democracy indices instead.,,
1733,Highest cPIA efficiency of revenue mobilization rating,Government · IQ.CPA.REVN.XQ,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,specialized_composite_jargon,CPIA cluster scores are specialized expert-policy composites with limited intuitive meaning for general players and would add a dense block of closely related governance scores.,Keep excluded; use broader recognizable governance/democracy indices instead.,,
1734,Highest cPIA equity of public resource use rating,Government · IQ.CPA.PRES.XQ,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,specialized_composite_jargon,CPIA cluster scores are specialized expert-policy composites with limited intuitive meaning for general players and would add a dense block of closely related governance scores.,Keep excluded; use broader recognizable governance/democracy indices instead.,,
1735,Highest cPIA financial sector rating,Government · IQ.CPA.FINS.XQ,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,specialized_composite_jargon,CPIA cluster scores are specialized expert-policy composites with limited intuitive meaning for general players and would add a dense block of closely related governance scores.,Keep excluded; use broader recognizable governance/democracy indices instead.,,
1736,Highest cPIA gender equality rating,Government · IQ.CPA.GNDR.XQ,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,specialized_composite_jargon,CPIA cluster scores are specialized expert-policy composites with limited intuitive meaning for general players and would add a dense block of closely related governance scores.,Keep excluded; use broader recognizable governance/democracy indices instead.,,
