source_line,category_title,domain_and_series,source,quality,legacy_rejection_basis_seed,integrity_status,editorial_disposition,legacy_guard_action,reason_class,first_principles_rationale,recommended_next_action,linked_tracker_ids,linked_tracker_dispositions
1521,Largest Mixed grain harvested area,Agriculture · QCL:'01199.02:5312,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1522,Most mixed grain produced,Agriculture · QCL:'01199.02:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1523,Most Raw milk of camel milk-producing animals,Livestock · QCL:'02293:5318,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1528,"Highest net official flows from UN agencies, ILO",Economy · DT.NFL.ILOG.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1529,"Highest net official flows from UN agencies, FAO",Economy · DT.NFL.FAOG.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1531,"Highest net bilateral aid flows from DAC donors, Sweden",Economy · DC.DAC.SWEL.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1539,Most oil of palm kernel produced,Agriculture · QCL:'21691.14:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1540,Most palm kernels produced,Agriculture · QCL:'01491.02:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1541,Most olive oil produced,Agriculture · QCL:'2167:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1542,Most castor oil seeds produced,Agriculture · QCL:'01447:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1543,Largest Hop cones harvested area,Agriculture · QCL:'01659:5312,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1544,"Largest Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw harvested area",Agriculture · QCL:'01654:5312,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1545,"Most anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw produced",Agriculture · QCL:'01654:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1546,Most hop cones produced,Agriculture · QCL:'01659:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1547,Lowest youth NEET rate,Labor · EIP_NEET_SEX_RT_A,ILOSTAT,72,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,specialized_or_jargon,NEET/time-related-underemployment terminology is specialized and less immediately interpretable than stronger labor-market measures; the core catalog should not multiply technical labor variants.,Keep excluded from the core playable catalog.,family:ilostat:lowest-neet-rate,ready_for_source_family_validation
1548,Highest outbound student mobility,Education · MOR.5T8.40505,UNESCO UIS,72,generic_v15_rejected_only,verified,advance_to_validation,clear_generic_legacy_block,broad_intuitive_distinct,"Distinct, understandable education/science-system dimension that adds breadth beyond enrollment/completion without being a demographic slice.",Validate the recovered UIS series and coverage; keep fail-closed until the source-family gate passes.,family:unesco:highest-outbound-student-mobility,ready_for_source_family_validation
1551,"Highest net bilateral aid flows from DAC donors, United Kingdom",Economy · DC.DAC.GBRL.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1552,"Highest net bilateral aid flows from DAC donors, Italy",Economy · DC.DAC.ITAL.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1553,"Highest net bilateral aid flows from DAC donors, Australia",Economy · DC.DAC.AUSL.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1554,Highest broad money to total reserves ratio,Economy · FM.LBL.BMNY.IR.ZS,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1555,"Highest net official flows from UN agencies, UNICEF",Economy · DT.NFL.UNCF.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1557,Highest carbon dioxide (CO2) net fluxes from LULUCF - Other Land,Environment · EN.GHG.CO2.LU.OL.MT.CE.AR5,World Bank,72,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,emissions_overproliferation,"This is part of the previously overgrown emissions matrix (gas/sector/LULUCF variants). Even when technically valid, it is too repetitive or specialized relative to a small set of broad emissions anchors.",Keep excluded; any future emissions expansion must demonstrate a genuinely new player-facing concept rather than another gas/sector slice.,,
1559,"Highest net official flows from UN agencies, UNFPA",Economy · DT.NFL.UNFP.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1564,Most raw milk of buffalo produced,Livestock · QCL:'02212:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1565,"Most Meat of geese, fresh or chilled producing animals",Livestock · QCL:'21123:5321,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1566,Highest Lupins yield,Agriculture · QCL:'01709.02:5412,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1584,"Highest net bilateral aid flows from DAC donors, Switzerland",Economy · DC.DAC.CHEL.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1585,"Highest net bilateral aid flows from DAC donors, Austria",Economy · DC.DAC.AUTL.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1587,Highest carbon dioxide (CO2) emissions from Waste,Environment · EN.GHG.CO2.WA.MT.CE.AR5,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,emissions_matrix_overproliferation,This is another gas/sector/accounting slice from the legacy emissions matrix. It is technically interpretable but too repetitive and specialized relative to the small set of broad emissions anchors retained for players.,"Keep excluded; future emissions additions must be materially different player-facing concepts, not another matrix cell.",,
1588,"Highest external debt stocks, private nonguaranteed (PNG)",Economy · DT.DOD.DPNG.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1589,Highest cPIA public sector management and institutions cluster average,Climate · IQ.CPA.PUBS.XQ,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,specialized_composite_jargon,CPIA cluster scores are specialized expert-policy composites with limited intuitive meaning for general players and would add a dense block of closely related governance scores.,Keep excluded; use broader recognizable governance/democracy indices instead.,,
1591,"Most whey, condensed produced",Agriculture · QCL:'22130.03:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1592,"Largest True hemp, raw or retted harvested area",Agriculture · QCL:'01929.02:5312,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1593,"Highest Chestnuts, in shell yield",Agriculture · QCL:'01373:5412,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1594,Highest Kiwi fruit yield,Fruit · QCL:'01352:5412,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1602,Lowest diabetes death rate,Health · SA_0000001440,WHO,70,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,cause_specific_health_density_v16_2_6_final_curation,"Understandable cause-specific mortality measure, but shipping multiple disease-by-disease death-rate categories risks replacing breadth with a health-cause matrix. Final v16.2.6 curation decision: this concept is not selected for the playable core, so there is no reason to leave its legacy state unresolved.","Keep excluded for v16.2.6. A future release may explicitly reopen it, but the historical rejection is now backed by this current editorial curation decision.",family:who:lowest-diabetes-death-rate,ready_for_source_family_validation
1603,Lowest labor underutilization,Labor · LUU_XLU2_SEX_RT_A,ILOSTAT,,category_specific_or_product_decision,verified,retain_exclusion,confirm_reasoned_exclusion,current_tracker_nonplayable_or_removed,"The current v16.2.6 tracker independently resolves this concept as removed or non-playable, so the historical rejection now has a current reason rather than relying on legacy status alone.",Keep excluded unless a future release explicitly reverses the current tracker decision with new source/editorial evidence.,family:ilostat:lowest-labor-underutilization,hold_for_individual_editorial_review
1604,Lowest time-related underemployment,Labor · EMP_XTRU_SEX_RT_A,ILOSTAT,70,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,specialized_or_jargon,NEET/time-related-underemployment terminology is specialized and less immediately interpretable than stronger labor-market measures; the core catalog should not multiply technical labor variants.,Keep excluded from the core playable catalog.,family:ilostat:lowest-time-underemployment,hold_for_individual_editorial_review
1605,"Highest revenue, excluding grants",Government · GC.REV.XGRT.CN,World Bank,,generic_v16_2_3_batch_reason,failed,retain_exclusion,confirm_reasoned_exclusion,cross_country_comparability_invalid,"This World Bank path is denominated in national/local-currency units or another non-comparable country-specific price basis. Absolute cross-country ranking would compare incompatible units, which is a hard v16.2.6 integrity failure.",Keep permanently blocked unless replaced by a genuinely comparable common-currency/PPP or dimensionless series with a separately validated definition.,,
1606,Highest tax revenue,Government · GC.TAX.TOTL.CN,World Bank,,generic_v16_2_3_batch_reason,failed,retain_exclusion,confirm_reasoned_exclusion,cross_country_comparability_invalid,"This World Bank path is denominated in national/local-currency units or another non-comparable country-specific price basis. Absolute cross-country ranking would compare incompatible units, which is a hard v16.2.6 integrity failure.",Keep permanently blocked unless replaced by a genuinely comparable common-currency/PPP or dimensionless series with a separately validated definition.,,
1607,Highest taxes on goods and services,Government · GC.TAX.GSRV.CN,World Bank,,generic_v16_2_3_batch_reason,failed,retain_exclusion,confirm_reasoned_exclusion,cross_country_comparability_invalid,"This World Bank path is denominated in national/local-currency units or another non-comparable country-specific price basis. Absolute cross-country ranking would compare incompatible units, which is a hard v16.2.6 integrity failure.",Keep permanently blocked unless replaced by a genuinely comparable common-currency/PPP or dimensionless series with a separately validated definition.,,
1609,Highest compensation of employees,Government · GC.XPN.COMP.CN,World Bank,,generic_v16_2_3_batch_reason,failed,retain_exclusion,confirm_reasoned_exclusion,cross_country_comparability_invalid,"This World Bank path is denominated in national/local-currency units or another non-comparable country-specific price basis. Absolute cross-country ranking would compare incompatible units, which is a hard v16.2.6 integrity failure.",Keep permanently blocked unless replaced by a genuinely comparable common-currency/PPP or dimensionless series with a separately validated definition.,,
1610,Highest goods and services expense,Government · GC.XPN.GSRV.CN,World Bank,,generic_v16_2_3_batch_reason,failed,retain_exclusion,confirm_reasoned_exclusion,cross_country_comparability_invalid,"This World Bank path is denominated in national/local-currency units or another non-comparable country-specific price basis. Absolute cross-country ranking would compare incompatible units, which is a hard v16.2.6 integrity failure.",Keep permanently blocked unless replaced by a genuinely comparable common-currency/PPP or dimensionless series with a separately validated definition.,,
1611,Highest interest payments,Government · GC.XPN.INTP.CN,World Bank,,generic_v16_2_3_batch_reason,failed,retain_exclusion,confirm_reasoned_exclusion,cross_country_comparability_invalid,"This World Bank path is denominated in national/local-currency units or another non-comparable country-specific price basis. Absolute cross-country ranking would compare incompatible units, which is a hard v16.2.6 integrity failure.",Keep permanently blocked unless replaced by a genuinely comparable common-currency/PPP or dimensionless series with a separately validated definition.,,
1612,Highest subsidies and other transfers,Government · GC.XPN.TRFT.CN,World Bank,,generic_v16_2_3_batch_reason,failed,retain_exclusion,confirm_reasoned_exclusion,cross_country_comparability_invalid,"This World Bank path is denominated in national/local-currency units or another non-comparable country-specific price basis. Absolute cross-country ranking would compare incompatible units, which is a hard v16.2.6 integrity failure.",Keep permanently blocked unless replaced by a genuinely comparable common-currency/PPP or dimensionless series with a separately validated definition.,,
1615,Highest container port traffic,Infrastructure · IS.SHP.GOOD.TU,World Bank,,generic_v16_2_3_batch_reason,verified,clear_legacy_block_current_path_governs,clear_generic_legacy_block,current_canonical_path_governs,"This legacy row collides with a current retained/validated-path concept (Most container port traffic). The old rejected source/path must remain dead, but its title-level legacy veto must not disable the current canonical path.","Clear only the historical title/semantic veto. Keep the old source row excluded and let the current category pass the normal source, quality, duplicate and editorial gates.",family:worldbankinfra:container-port-traffic,ready_for_source_family_validation
1617,"Highest net bilateral aid flows from DAC donors, Poland",Economy · DC.DAC.POLL.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1621,Highest deposit interest rate,Economy · FR.INR.DPST,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1622,Highest lending interest rate,Economy · FR.INR.LEND,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1623,Highest methane (CH4) emissions from Industrial Processes,Environment · EN.GHG.CH4.IP.MT.CE.AR5,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,emissions_matrix_overproliferation,This is another gas/sector/accounting slice from the legacy emissions matrix. It is technically interpretable but too repetitive and specialized relative to the small set of broad emissions anchors retained for players.,"Keep excluded; future emissions additions must be materially different player-facing concepts, not another matrix cell.",,
1624,Highest cPIA economic management cluster average,Government · IQ.CPA.ECON.XQ,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,specialized_composite_jargon,CPIA cluster scores are specialized expert-policy composites with limited intuitive meaning for general players and would add a dense block of closely related governance scores.,Keep excluded; use broader recognizable governance/democracy indices instead.,,
1625,Highest cPIA policies for social inclusion/equity cluster average,Government · IQ.CPA.SOCI.XQ,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,specialized_composite_jargon,CPIA cluster scores are specialized expert-policy composites with limited intuitive meaning for general players and would add a dense block of closely related governance scores.,Keep excluded; use broader recognizable governance/democracy indices instead.,,
1628,Most raw milk of camel produced,Livestock · QCL:'02293:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1629,"Most Buffalo fat, unrendered producing animals",Livestock · QCL:'21513:5320,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1630,"Most Edible offal of buffalo, fresh, chilled or frozen producing animals",Livestock · QCL:'21152:5320,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1631,"Most Meat of buffalo, fresh or chilled producing animals",Livestock · QCL:'21112:5320,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1632,Most Raw hides and skins of buffaloes producing animals,Livestock · QCL:'02951.03:5320,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1633,Highest Artichokes yield,Agriculture · QCL:'01216:5412,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
